video,beat_index,start_s,end_s,duration_s,duration_frames,image
16072.mp4,57,176.41,179.545,3.135,94.0,analysis/frames/16072/16072_beat_0057.png
16072.mp4,58,179.546,183.816,4.27,128.0,analysis/frames/16072/16072_beat_0058.png
16072.mp4,59,183.817,191.724,7.907,237.0,analysis/frames/16072/16072_beat_0059.png
16072.mp4,60,191.725,192.858,1.133,34.0,analysis/frames/16072/16072_beat_0060.png
16072.mp4,61,192.859,194.794,1.934,58.0,analysis/frames/16072/16072_beat_0061.png
16072.mp4,62,194.795,197.463,2.668,80.0,analysis/frames/16072/16072_beat_0062.png
16072.mp4,63,197.464,199.899,2.435,73.0,analysis/frames/16072/16072_beat_0063.png
16072.mp4,64,199.9,203.135,3.236,97.0,analysis/frames/16072/16072_beat_0064.png
16072.mp4,65,203.136,203.869,0.733,22.0,analysis/frames/16072/16072_beat_0065.png
16072.mp4,66,203.87,205.371,1.501,45.0,analysis/frames/16072/16072_beat_0066.png
16072.mp4,67,205.372,207.606,2.235,67.0,analysis/frames/16072/16072_beat_0067.png
16072.mp4,68,207.607,209.608,2.001,60.0,analysis/frames/16072/16072_beat_0068.png
16072.mp4,69,209.609,211.71,2.101,63.0,analysis/frames/16072/16072_beat_0069.png
16072.mp4,70,211.712,218.818,7.106,213.0,analysis/frames/16072/16072_beat_0070.png
16072.mp4,71,218.819,222.388,3.569,107.0,analysis/frames/16072/16072_beat_0071.png
16072.mp4,72,222.389,226.358,3.97,119.0,analysis/frames/16072/16072_beat_0072.png
16072.mp4,73,226.359,228.527,2.168,65.0,analysis/frames/16072/16072_beat_0073.png
16072.mp4,74,228.528,230.296,1.767,53.0,analysis/frames/16072/16072_beat_0074.png
16072.mp4,75,230.297,235.234,4.937,148.0,analysis/frames/16072/16072_beat_0075.png
16072.mp4,76,235.235,239.605,4.37,131.0,analysis/frames/16072/16072_beat_0076.png
16072.mp4,77,239.606,244.276,4.67,140.0,analysis/frames/16072/16072_beat_0077.png
16072.mp4,78,244.277,251.05,6.772,203.0,analysis/frames/16072/16072_beat_0078.png
16072.mp4,79,251.051,252.785,1.734,52.0,analysis/frames/16072/16072_beat_0079.png
16072.mp4,80,252.786,256.789,4.003,120.0,analysis/frames/16072/16072_beat_0080.png
16072.mp4,81,256.79,260.359,3.569,107.0,analysis/frames/16072/16072_beat_0081.png
16072.mp4,82,260.36,262.094,1.734,52.0,analysis/frames/16072/16072_beat_0082.png
16072.mp4,83,262.095,268.467,6.372,191.0,analysis/frames/16072/16072_beat_0083.png
16072.mp4,84,268.468,271.27,2.802,84.0,analysis/frames/16072/16072_beat_0084.png
16072.mp4,85,271.271,275.875,4.604,138.0,analysis/frames/16072/16072_beat_0085.png
16072.mp4,86,275.876,276.742,0.867,26.0,analysis/frames/16072/16072_beat_0086.png
16072.mp4,87,276.743,278.01,1.267,38.0,analysis/frames/16072/16072_beat_0087.png
16072.mp4,88,278.011,282.648,4.637,139.0,analysis/frames/16072/16072_beat_0088.png
16072.mp4,89,282.649,287.253,4.604,138.0,analysis/frames/16072/16072_beat_0089.png
16072.mp4,90,287.254,290.99,3.736,112.0,analysis/frames/16072/16072_beat_0090.png
16072.mp4,91,290.991,295.861,4.871,146.0,analysis/frames/16072/16072_beat_0091.png
16072.mp4,92,295.862,303.102,7.24,217.0,analysis/frames/16072/16072_beat_0092.png
16072.mp4,93,303.103,306.038,2.935,88.0,analysis/frames/16072/16072_beat_0093.png
16072.mp4,94,306.039,313.078,7.039,211.0,analysis/frames/16072/16072_beat_0094.png
16072.mp4,95,313.079,317.616,4.537,136.0,analysis/frames/16072/16072_beat_0095.png
16072.mp4,96,317.617,323.189,5.571,167.0,analysis/frames/16072/16072_beat_0096.png
16072.mp4,97,323.19,324.223,1.033,31.0,analysis/frames/16072/16072_beat_0097.png
16072.mp4,98,324.224,329.628,5.404,162.0,analysis/frames/16072/16072_beat_0098.png
16072.mp4,99,329.629,334.533,4.904,147.0,analysis/frames/16072/16072_beat_0099.png
16072.mp4,100,334.534,339.572,5.037,151.0,analysis/frames/16072/16072_beat_0100.png
16072.mp4,101,339.573,342.908,3.336,100.0,analysis/frames/16072/16072_beat_0101.png
16072.mp4,102,342.909,347.847,4.937,148.0,analysis/frames/16072/16072_beat_0102.png
16072.mp4,103,347.848,348.647,0.8,24.0,analysis/frames/16072/16072_beat_0103.png
16072.mp4,104,348.648,349.949,1.3,39.0,analysis/frames/16072/16072_beat_0104.png
16072.mp4,105,349.95,352.651,2.702,81.0,analysis/frames/16072/16072_beat_0105.png
16072.mp4,106,352.652,356.722,4.07,122.0,analysis/frames/16072/16072_beat_0106.png
16072.mp4,107,356.723,358.257,1.534,46.0,analysis/frames/16072/16072_beat_0107.png
16072.mp4,108,358.258,361.193,2.935,88.0,analysis/frames/16072/16072_beat_0108.png
16072.mp4,109,361.194,363.095,1.901,57.0,analysis/frames/16072/16072_beat_0109.png
16072.mp4,110,363.096,368.167,5.071,152.0,analysis/frames/16072/16072_beat_0110.png
16072.mp4,111,368.168,375.641,7.473,224.0,analysis/frames/16072/16072_beat_0111.png
16072.mp4,112,375.642,379.678,4.036,121.0,analysis/frames/16072/16072_beat_0112.png
16072.mp4,113,379.679,384.617,4.937,148.0,analysis/frames/16072/16072_beat_0113.png
16072.mp4,114,384.618,385.651,1.033,31.0,analysis/frames/16072/16072_beat_0114.png
16072.mp4,115,385.652,389.788,4.136,124.0,analysis/frames/16072/16072_beat_0115.png
16072.mp4,116,389.789,392.157,2.368,71.0,analysis/frames/16072/16072_beat_0116.png
16072.mp4,117,392.158,396.462,4.303,129.0,analysis/frames/16072/16072_beat_0117.png
16072.mp4,118,396.463,400.933,4.47,134.0,analysis/frames/16072/16072_beat_0118.png
16072.mp4,119,400.934,407.172,6.239,187.0,analysis/frames/16072/16072_beat_0119.png
16072.mp4,120,407.173,409.508,2.335,70.0,analysis/frames/16072/16072_beat_0120.png
16072.mp4,121,409.509,414.346,4.837,145.0,analysis/frames/16072/16072_beat_0121.png
16072.mp4,122,414.347,416.315,1.968,59.0,analysis/frames/16072/16072_beat_0122.png
16072.mp4,123,416.316,421.353,5.037,151.0,analysis/frames/16072/16072_beat_0123.png
16072.mp4,124,421.354,422.087,0.733,22.0,analysis/frames/16072/16072_beat_0124.png
16072.mp4,125,422.088,423.622,1.534,46.0,analysis/frames/16072/16072_beat_0125.png
16072.mp4,126,423.623,428.894,5.271,158.0,analysis/frames/16072/16072_beat_0126.png
16072.mp4,127,428.895,432.431,3.536,106.0,analysis/frames/16072/16072_beat_0127.png
16072.mp4,128,432.432,435.167,2.735,82.0,analysis/frames/16072/16072_beat_0128.png
16072.mp4,129,435.168,438.938,3.769,113.0,analysis/frames/16072/16072_beat_0129.png
16072.mp4,130,438.938,444.076,5.137,154.0,analysis/frames/16072/16072_beat_0130.png
16072.mp4,131,444.077,445.744,1.667,50.0,analysis/frames/16072/16072_beat_0131.png
16072.mp4,132,445.745,446.946,1.2,36.0,analysis/frames/16072/16072_beat_0132.png
16072.mp4,133,446.947,448.981,2.034,61.0,analysis/frames/16072/16072_beat_0133.png
16072.mp4,134,448.982,452.117,3.135,94.0,analysis/frames/16072/16072_beat_0134.png
16072.mp4,135,452.118,456.221,4.103,123.0,analysis/frames/16072/16072_beat_0135.png
16072.mp4,136,456.222,458.958,2.735,82.0,analysis/frames/16072/16072_beat_0136.png
16072.mp4,137,458.959,461.66,2.702,81.0,analysis/frames/16072/16072_beat_0137.png
16072.mp4,138,461.661,464.763,3.102,93.0,analysis/frames/16072/16072_beat_0138.png
16072.mp4,139,464.764,469.401,4.637,139.0,analysis/frames/16072/16072_beat_0139.png
16072.mp4,140,469.402,470.97,1.567,47.0,analysis/frames/16072/16072_beat_0140.png
16072.mp4,141,470.971,473.939,2.969,89.0,analysis/frames/16072/16072_beat_0141.png
16072.mp4,142,473.94,476.875,2.935,88.0,analysis/frames/16072/16072_beat_0142.png
16072.mp4,143,476.876,478.51,1.634,49.0,analysis/frames/16072/16072_beat_0143.png
16072.mp4,144,478.511,483.282,4.77,143.0,analysis/frames/16072/16072_beat_0144.png
16072.mp4,145,483.283,484.049,0.766,23.0,analysis/frames/16072/16072_beat_0145.png
16072.mp4,146,484.05,485.351,1.3,39.0,analysis/frames/16072/16072_beat_0146.png
16072.mp4,147,485.352,487.953,2.602,78.0,analysis/frames/16072/16072_beat_0147.png
16072.mp4,148,487.954,490.489,2.535,76.0,analysis/frames/16072/16072_beat_0148.png
16072.mp4,149,490.49,492.424,1.934,58.0,analysis/frames/16072/16072_beat_0149.png
16072.mp4,150,492.425,496.428,4.003,120.0,analysis/frames/16072/16072_beat_0150.png
16072.mp4,151,496.429,499.898,3.469,104.0,analysis/frames/16072/16072_beat_0151.png
16072.mp4,152,499.899,505.804,5.905,177.0,analysis/frames/16072/16072_beat_0152.png
16072.mp4,153,505.805,510.542,4.737,142.0,analysis/frames/16072/16072_beat_0153.png
16072.mp4,154,510.543,513.412,2.869,86.0,analysis/frames/16072/16072_beat_0154.png
16072.mp4,155,513.413,515.347,1.934,58.0,analysis/frames/16072/16072_beat_0155.png
16072.mp4,156,515.348,518.083,2.735,82.0,analysis/frames/16072/16072_beat_0156.png
16072.mp4,157,518.084,522.02,3.936,118.0,analysis/frames/16072/16072_beat_0157.png
16072.mp4,158,522.021,523.689,1.667,50.0,analysis/frames/16072/16072_beat_0158.png
16072.mp4,159,523.69,528.327,4.637,139.0,analysis/frames/16072/16072_beat_0159.png
16072.mp4,160,528.328,534.767,6.439,193.0,analysis/frames/16072/16072_beat_0160.png
16072.mp4,161,534.768,537.269,2.502,75.0,analysis/frames/16072/16072_beat_0161.png
16072.mp4,162,537.27,538.404,1.133,34.0,analysis/frames/16072/16072_beat_0162.png
16072.mp4,163,538.405,540.672,2.268,68.0,analysis/frames/16072/16072_beat_0163.png
16072.mp4,164,540.673,542.708,2.034,61.0,analysis/frames/16072/16072_beat_0164.png
16072.mp4,165,542.709,545.411,2.702,81.0,analysis/frames/16072/16072_beat_0165.png
16072.mp4,166,545.412,548.113,2.702,81.0,analysis/frames/16072/16072_beat_0166.png
16072.mp4,167,548.114,552.351,4.237,127.0,analysis/frames/16072/16072_beat_0167.png
16072.mp4,168,552.352,553.152,0.8,24.0,analysis/frames/16072/16072_beat_0168.png
16072.mp4,169,553.153,554.686,1.534,46.0,analysis/frames/16072/16072_beat_0169.png
16072.mp4,170,554.687,558.724,4.036,121.0,analysis/frames/16072/16072_beat_0170.png
16072.mp4,171,558.725,561.693,2.969,89.0,analysis/frames/16072/16072_beat_0171.png
16072.mp4,172,561.694,564.93,3.236,97.0,analysis/frames/16072/16072_beat_0172.png
16072.mp4,173,564.931,569.601,4.67,140.0,analysis/frames/16072/16072_beat_0173.png
16072.mp4,174,569.602,571.904,2.301,69.0,analysis/frames/16072/16072_beat_0174.png
16072.mp4,175,571.905,573.305,1.4,42.0,analysis/frames/16072/16072_beat_0175.png
16072.mp4,176,573.306,575.941,2.635,79.0,analysis/frames/16072/16072_beat_0176.png
16072.mp4,177,575.942,580.779,4.837,145.0,analysis/frames/16072/16072_beat_0177.png
16072.mp4,178,580.78,585.284,4.504,135.0,analysis/frames/16072/16072_beat_0178.png
16072.mp4,179,585.285,592.424,7.139,214.0,analysis/frames/16072/16072_beat_0179.png
16072.mp4,180,592.425,597.096,4.67,140.0,analysis/frames/16072/16072_beat_0180.png
16072.mp4,181,597.096,602.267,5.171,155.0,analysis/frames/16072/16072_beat_0181.png
16072.mp4,182,602.268,607.506,5.238,157.0,analysis/frames/16072/16072_beat_0182.png
16072.mp4,183,607.507,609.608,2.101,63.0,analysis/frames/16072/16072_beat_0183.png
16072.mp4,184,609.609,614.113,4.504,135.0,analysis/frames/16072/16072_beat_0184.png
16072.mp4,185,614.114,617.282,3.169,95.0,analysis/frames/16072/16072_beat_0185.png
16072.mp4,186,617.283,618.684,1.4,42.0,analysis/frames/16072/16072_beat_0186.png
16072.mp4,187,618.685,619.418,0.733,22.0,analysis/frames/16072/16072_beat_0187.png
16072.mp4,188,619.419,621.153,1.734,52.0,analysis/frames/16072/16072_beat_0188.png
16072.mp4,189,621.154,624.857,3.703,111.0,analysis/frames/16072/16072_beat_0189.png
16072.mp4,190,624.858,626.992,2.134,64.0,analysis/frames/16072/16072_beat_0190.png
16072.mp4,191,626.993,631.13,4.136,124.0,analysis/frames/16072/16072_beat_0191.png
16072.mp4,192,631.13,634.766,3.636,109.0,analysis/frames/16072/16072_beat_0192.png
16072.mp4,193,634.767,636.969,2.201,66.0,analysis/frames/16072/16072_beat_0193.png
16072.mp4,194,636.97,639.605,2.635,79.0,analysis/frames/16072/16072_beat_0194.png
16072.mp4,195,639.606,642.14,2.535,76.0,analysis/frames/16072/16072_beat_0195.png
16072.mp4,196,642.141,646.378,4.237,127.0,analysis/frames/16072/16072_beat_0196.png
16072.mp4,197,646.379,651.583,5.204,156.0,analysis/frames/16072/16072_beat_0197.png
16072.mp4,198,651.584,653.352,1.767,53.0,analysis/frames/16072/16072_beat_0198.png
16072.mp4,199,653.353,655.621,2.268,68.0,analysis/frames/16072/16072_beat_0199.png
16072.mp4,200,655.622,657.956,2.335,70.0,analysis/frames/16072/16072_beat_0200.png
16072.mp4,201,657.957,660.692,2.735,82.0,analysis/frames/16072/16072_beat_0201.png
16072.mp4,202,660.693,662.794,2.101,63.0,analysis/frames/16072/16072_beat_0202.png
16072.mp4,203,662.795,665.898,3.102,93.0,analysis/frames/16072/16072_beat_0203.png
16072.mp4,204,665.899,670.235,4.337,130.0,analysis/frames/16072/16072_beat_0204.png
16072.mp4,205,670.236,673.005,2.768,83.0,analysis/frames/16072/16072_beat_0205.png
16072.mp4,206,673.006,675.44,2.435,73.0,analysis/frames/16072/16072_beat_0206.png
16072.mp4,207,675.441,678.31,2.869,86.0,analysis/frames/16072/16072_beat_0207.png
16072.mp4,208,678.311,681.046,2.735,82.0,analysis/frames/16072/16072_beat_0208.png
16072.mp4,209,681.047,683.415,2.368,71.0,analysis/frames/16072/16072_beat_0209.png
16072.mp4,210,683.416,688.02,4.604,138.0,analysis/frames/16072/16072_beat_0210.png
16072.mp4,211,688.021,690.122,2.101,63.0,analysis/frames/16072/16072_beat_0211.png
16072.mp4,212,690.123,692.457,2.335,70.0,analysis/frames/16072/16072_beat_0212.png
16072.mp4,213,692.458,699.298,6.839,205.0,analysis/frames/16072/16072_beat_0213.png
16072.mp4,214,699.299,703.735,4.437,133.0,analysis/frames/16072/16072_beat_0214.png
16072.mp4,215,703.736,705.671,1.934,58.0,analysis/frames/16072/16072_beat_0215.png
16072.mp4,216,705.672,709.174,3.502,105.0,analysis/frames/16072/16072_beat_0216.png
16072.mp4,217,709.175,712.144,2.969,89.0,analysis/frames/16072/16072_beat_0217.png
16072.mp4,218,712.145,714.613,2.468,74.0,analysis/frames/16072/16072_beat_0218.png
16072.mp4,219,714.614,724.67,10.056,301.4,analysis/frames/16072/16072_beat_0219.png
16076.mp4,0,0.0,1.901,1.901,57.0,analysis/frames/16076/16076_beat_0000.png
16076.mp4,1,1.902,3.803,1.901,57.0,analysis/frames/16076/16076_beat_0001.png
16076.mp4,2,3.804,6.672,2.869,86.0,analysis/frames/16076/16076_beat_0002.png
16076.mp4,3,6.673,9.075,2.401,72.0,analysis/frames/16076/16076_beat_0003.png
16076.mp4,4,9.076,12.178,3.102,93.0,analysis/frames/16076/16076_beat_0004.png
16076.mp4,5,12.179,15.848,3.669,110.0,analysis/frames/16076/16076_beat_0005.png
16076.mp4,6,15.849,20.219,4.37,131.0,analysis/frames/16076/16076_beat_0006.png
16076.mp4,7,20.22,22.255,2.034,61.0,analysis/frames/16076/16076_beat_0007.png
16076.mp4,8,22.256,29.128,6.873,206.0,analysis/frames/16076/16076_beat_0008.png
16076.mp4,9,29.129,32.164,3.035,91.0,analysis/frames/16076/16076_beat_0009.png
16076.mp4,10,32.165,34.534,2.368,71.0,analysis/frames/16076/16076_beat_0010.png
16076.mp4,11,34.535,37.136,2.602,78.0,analysis/frames/16076/16076_beat_0011.png
16076.mp4,12,37.137,40.806,3.669,110.0,analysis/frames/16076/16076_beat_0012.png
16076.mp4,13,40.807,43.276,2.468,74.0,analysis/frames/16076/16076_beat_0013.png
16076.mp4,14,43.277,47.013,3.736,112.0,analysis/frames/16076/16076_beat_0014.png
16076.mp4,15,47.014,49.015,2.001,60.0,analysis/frames/16076/16076_beat_0015.png
16076.mp4,16,49.016,52.485,3.469,104.0,analysis/frames/16076/16076_beat_0016.png
16076.mp4,17,52.486,53.252,0.766,23.0,analysis/frames/16076/16076_beat_0017.png
16076.mp4,18,53.253,56.088,2.835,85.0,analysis/frames/16076/16076_beat_0018.png
16076.mp4,19,56.089,58.324,2.235,67.0,analysis/frames/16076/16076_beat_0019.png
16076.mp4,20,58.325,61.227,2.902,87.0,analysis/frames/16076/16076_beat_0020.png
16076.mp4,21,61.228,62.962,1.734,52.0,analysis/frames/16076/16076_beat_0021.png
16076.mp4,22,62.963,66.732,3.769,113.0,analysis/frames/16076/16076_beat_0022.png
16076.mp4,23,66.733,68.634,1.901,57.0,analysis/frames/16076/16076_beat_0023.png
16076.mp4,24,68.635,70.636,2.001,60.0,analysis/frames/16076/16076_beat_0024.png
16076.mp4,25,70.637,72.238,1.601,48.0,analysis/frames/16076/16076_beat_0025.png
16076.mp4,26,72.239,73.639,1.4,42.0,analysis/frames/16076/16076_beat_0026.png
16076.mp4,27,73.64,76.709,3.069,92.0,analysis/frames/16076/16076_beat_0027.png
16076.mp4,28,76.71,79.946,3.236,97.0,analysis/frames/16076/16076_beat_0028.png
16076.mp4,29,79.947,83.916,3.97,119.0,analysis/frames/16076/16076_beat_0029.png
16076.mp4,30,83.917,86.886,2.969,89.0,analysis/frames/16076/16076_beat_0030.png
16076.mp4,31,86.887,88.287,1.4,42.0,analysis/frames/16076/16076_beat_0031.png
16076.mp4,32,88.288,90.523,2.235,67.0,analysis/frames/16076/16076_beat_0032.png
16076.mp4,33,90.524,95.861,5.338,160.0,analysis/frames/16076/16076_beat_0033.png
16076.mp4,34,95.862,98.597,2.735,82.0,analysis/frames/16076/16076_beat_0034.png
16076.mp4,35,98.599,100.533,1.934,58.0,analysis/frames/16076/16076_beat_0035.png
16076.mp4,36,100.534,102.435,1.901,57.0,analysis/frames/16076/16076_beat_0036.png
16076.mp4,37,102.436,106.105,3.669,110.0,analysis/frames/16076/16076_beat_0037.png
16076.mp4,38,106.106,108.341,2.235,67.0,analysis/frames/16076/16076_beat_0038.png
16076.mp4,39,108.342,109.141,0.8,24.0,analysis/frames/16076/16076_beat_0039.png
16076.mp4,40,109.142,111.077,1.934,58.0,analysis/frames/16076/16076_beat_0040.png
16076.mp4,41,111.078,113.646,2.568,77.0,analysis/frames/16076/16076_beat_0041.png
16076.mp4,42,113.647,115.648,2.001,60.0,analysis/frames/16076/16076_beat_0042.png
16076.mp4,43,115.649,117.75,2.101,63.0,analysis/frames/16076/16076_beat_0043.png
16076.mp4,44,117.751,118.651,0.9,27.0,analysis/frames/16076/16076_beat_0044.png
16076.mp4,45,118.652,123.456,4.804,144.0,analysis/frames/16076/16076_beat_0045.png
16076.mp4,46,123.457,128.861,5.404,162.0,analysis/frames/16076/16076_beat_0046.png
16076.mp4,47,128.862,132.031,3.169,95.0,analysis/frames/16076/16076_beat_0047.png
16076.mp4,48,132.032,133.499,1.467,44.0,analysis/frames/16076/16076_beat_0048.png
16076.mp4,49,133.5,136.402,2.902,87.0,analysis/frames/16076/16076_beat_0049.png
16076.mp4,50,136.403,138.371,1.968,59.0,analysis/frames/16076/16076_beat_0050.png
16076.mp4,51,138.372,141.04,2.668,80.0,analysis/frames/16076/16076_beat_0051.png
16076.mp4,52,141.041,144.477,3.436,103.0,analysis/frames/16076/16076_beat_0052.png
16076.mp4,53,144.478,146.645,2.168,65.0,analysis/frames/16076/16076_beat_0053.png
16076.mp4,54,146.647,148.18,1.534,46.0,analysis/frames/16076/16076_beat_0054.png
16076.mp4,55,148.181,150.983,2.802,84.0,analysis/frames/16076/16076_beat_0055.png
16076.mp4,56,150.984,152.585,1.601,48.0,analysis/frames/16076/16076_beat_0056.png
16076.mp4,57,152.586,155.421,2.835,85.0,analysis/frames/16076/16076_beat_0057.png
16076.mp4,58,155.422,156.622,1.2,36.0,analysis/frames/16076/16076_beat_0058.png
16076.mp4,59,156.623,159.458,2.835,85.0,analysis/frames/16076/16076_beat_0059.png
16076.mp4,60,159.459,160.192,0.733,22.0,analysis/frames/16076/16076_beat_0060.png
16076.mp4,61,160.193,162.094,1.901,57.0,analysis/frames/16076/16076_beat_0061.png
16076.mp4,62,162.095,167.033,4.937,148.0,analysis/frames/16076/16076_beat_0062.png
16076.mp4,63,167.034,170.87,3.836,115.0,analysis/frames/16076/16076_beat_0063.png
16076.mp4,64,170.871,171.937,1.067,32.0,analysis/frames/16076/16076_beat_0064.png
16076.mp4,65,171.938,175.174,3.236,97.0,analysis/frames/16076/16076_beat_0065.png
16076.mp4,66,175.175,177.41,2.235,67.0,analysis/frames/16076/16076_beat_0066.png
16076.mp4,67,177.411,180.479,3.069,92.0,analysis/frames/16076/16076_beat_0067.png
16076.mp4,68,180.48,183.616,3.135,94.0,analysis/frames/16076/16076_beat_0068.png
16076.mp4,69,183.617,187.253,3.636,109.0,analysis/frames/16076/16076_beat_0069.png
16076.mp4,70,187.254,189.922,2.668,80.0,analysis/frames/16076/16076_beat_0070.png
16076.mp4,71,189.923,193.125,3.202,96.0,analysis/frames/16076/16076_beat_0071.png
16076.mp4,72,193.126,195.361,2.235,67.0,analysis/frames/16076/16076_beat_0072.png
16076.mp4,73,195.362,197.997,2.635,79.0,analysis/frames/16076/16076_beat_0073.png
16076.mp4,74,197.998,200.433,2.435,73.0,analysis/frames/16076/16076_beat_0074.png
16076.mp4,75,200.434,202.368,1.934,58.0,analysis/frames/16076/16076_beat_0075.png
16076.mp4,76,202.369,203.235,0.867,26.0,analysis/frames/16076/16076_beat_0076.png
16076.mp4,77,203.236,204.67,1.434,43.0,analysis/frames/16076/16076_beat_0077.png
16076.mp4,78,204.671,208.374,3.703,111.0,analysis/frames/16076/16076_beat_0078.png
16076.mp4,79,208.375,209.275,0.9,27.0,analysis/frames/16076/16076_beat_0079.png
16076.mp4,80,209.276,210.743,1.467,44.0,analysis/frames/16076/16076_beat_0080.png
16076.mp4,81,210.744,216.982,6.239,187.0,analysis/frames/16076/16076_beat_0081.png
16076.mp4,82,216.983,218.117,1.133,34.0,analysis/frames/16076/16076_beat_0082.png
